-0.386821,-13.977076,0
-0.773642,-14.351247,0
-1.160464,-14.725418,0
-1.547285,-15.099589,0
-1.934106,-15.47376,0
-2.320927,-15.847931,0
-2.707748,-16.222102,0
-3.09457,-16.596273,0
-3.481391,-16.970444,0
-3.868212,-17.344615,0
-4.255033,-17.718786,0
-4.641854,-18.092957,0
-5.028676,-18.467129,0
-5.415497,-18.8413,0
-5.802318,-19.215471,0
-6.189139,-19.589642,0
-6.57596,-19.963813,0
-6.962782,-19.742245,0
-7.349603,-19.368074,0
-7.736424,-18.993903,0
-8.123245,-18.619732,0
-8.510066,-18.245561,0
-8.896888,-17.87139,0
-9.283709,-17.497218,0
-9.67053,-17.123047,0
-10.057351,-16.748876,0
-10.444172,-16.374705,0
-10.830994,-16.000534,0
-11.217815,-15.626363,0
-11.604636,-15.252192,0
-11.991457,-14.878021,0
-12.378278,-14.50385,0
-12.765099,-14.129679,0
-13.151921,-13.755508,0
-13.538742,-13.381337,0
-13.925563,-13.007166,0
-14.312384,-12.632995,0
-14.699205,-12.258824,0
-15.086027,-11.884653,0
-15.472848,-11.510482,0
-15.859669,-11.136311,0
-16.24649,-10.76214,0
-16.633311,-10.387968,0
-17.020133,-10.013797,0
-17.406954,-9.639626,0
-17.793775,-9.265455,0
-18.180596,-8.891284,0
-18.567417,-8.517113,0
-18.954239,-8.142942,0
-19.34106,-7.768771,0
-19.727881,-7.3946,0
-20.114702,-7.020429,0
-20.501523,-6.646258,0
-20.888345,-6.272087,0
-21.275166,-5.897916,0
-21.661987,-5.523745,0
-22.048808,-5.149574,0
-22.435629,-4.775403,0
-22.822451,-4.401232,0
-23.209272,-4.027061,0
-23.596093,-3.65289,0
-23.982914,-3.278718,0
-24.369735,-2.904547,0
-24.413422,-2.530376,0
-24.026601,-2.156205,0
-23.63978,-1.782034,0
-23.252959,-1.407863,0
-22.866138,-1.033692,0
-22.479316,-0.659521,0
-22.092495,-0.28535,0
-21.705674,0.088821,0
-21.318853,0.462992,0
