11.117232,-6.8042,0
11.117232,-7.237161,0
11.117232,-7.670123,0
11.117232,-8.103084,0
11.117232,-8.536045,0
11.117232,-8.969006,0
11.117232,-9.401967,0
11.117232,-9.834928,0
11.117232,-10.26789,0
11.117232,-10.700851,0
11.117232,-11.133812,0
11.117232,-11.566773,0
11.117232,-11.999734,0
11.117232,-12.432696,0
11.117232,-12.865657,0
11.117232,-13.298618,0
11.117232,-13.731579,0
10.817818,-13.988812,0
10.43981,-14.199917,0
10.061802,-14.411023,0
9.683795,-14.622129,0
9.305787,-14.833234,0
8.927779,-15.04434,0
8.549772,-15.255446,0
8.171764,-15.466551,0
7.793756,-15.677657,0
7.415749,-15.888763,0
7.037741,-16.099868,0
6.659733,-16.310974,0
6.281726,-16.52208,0
5.903718,-16.733185,0
5.52571,-16.944291,0
5.147703,-17.155397,0
4.769695,-17.366502,0
4.391687,-17.577608,0
4.01368,-17.788714,0
3.635672,-17.999819,0
3.257665,-18.210925,0
2.879657,-18.422031,0
2.501649,-18.633136,0
2.123642,-18.844242,0
1.745634,-19.055348,0
1.367626,-19.266453,0
0.989619,-19.477559,0
0.611611,-19.688665,0
0.233603,-19.89977,0
-0.144404,-19.949585,0
-0.522412,-19.73848,0
-0.90042,-19.527374,0
-1.278427,-19.316268,0
-1.656435,-19.105163,0
-2.034443,-18.894057,0
-2.41245,-18.682951,0
-2.790458,-18.471846,0
-3.168465,-18.26074,0
-3.546473,-18.049634,0
-3.924481,-17.838529,0
-4.302488,-17.627423,0
-4.680496,-17.416317,0
-5.058504,-17.205212,0
-5.436511,-16.994106,0
-5.814519,-16.783,0
-6.192527,-16.571895,0
-6.570534,-16.360789,0
-6.948542,-16.149683,0
-7.32655,-15.938578,0
-7.704557,-15.727472,0
-8.082565,-15.516366,0
-8.460573,-15.305261,0
-8.83858,-15.094155,0
-9.216588,-14.883049,0
-9.594596,-14.671944,0
-9.972603,-14.460838,0
-10.350611,-14.249732,0
-10.728618,-14.038627,0
-11.106626,-13.827521,0
-11.117232,-13.400784,0
-11.117232,-12.967823,0
-11.117232,-12.534862,0
-11.117232,-12.101901,0
-11.117232,-11.66894,0
-11.117232,-11.235979,0
-11.117232,-10.803017,0
-11.117232,-10.370056,0
-11.117232,-9.937095,0
-11.117232,-9.504134,0
-11.117232,-9.071173,0
-11.117232,-8.638211,0
-11.117232,-8.20525,0
-11.117232,-7.772289,0
-11.117232,-7.339328,0
-11.117232,-6.906367,0
-11.117232,-6.473406,0
-11.40604,-6.209948,0
-11.784048,-5.998843,0
-12.162056,-5.787737,0
-12.540063,-5.576631,0
-12.918071,-5.365526,0
-13.296079,-5.15442,0
-13.674086,-4.943314,0
-14.052094,-4.732209,0
-14.430102,-4.521103,0
-14.808109,-4.309997,0
-15.186117,-4.098892,0
-15.564125,-3.887786,0
-15.942132,-3.67668,0
-16.32014,-3.465575,0
-16.698148,-3.254469,0
-17.076155,-3.043363,0
-17.454163,-2.832258,0
-17.787571,-2.594976,0
-17.787571,-2.162015,0
-17.787571,-1.729054,0
-17.787571,-1.296093,0
-17.787571,-0.863131,0
-17.787571,-0.43017,0
-17.787571,0.002791,0
-17.787571,0.435752,0
-17.787571,0.868713,0
-17.787571,1.301674,0
-17.787571,1.734636,0
-17.787571,2.167597,0
-17.787571,2.600558,0
-17.787571,3.033519,0
-17.787571,3.46648,0
-17.787571,3.899442,0
-17.787571,4.332403,0
-17.787571,4.765364,0
-17.787571,5.198325,0
-17.787571,5.631286,0
-17.787571,6.064247,0
-17.787571,6.497209,0
-17.787571,6.93017,0
-17.787571,7.363131,0
-17.787571,7.796092,0
